time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-16.1702730284,2.55245477066,22.6567065469,0.0345523347421,0.918563211054,0.0,-13.4268958695,1.43705573849,-0.0275461155006,0.0556338608215,0.337024096602,0.0,477.8449146689961,478.4998040437411,476.05428889096567,478.67288058945053
4.499999999999992,-16.9913665394,2.63888633898,22.6457102445,0.0379054670111,0.939067236366,0.0,-13.9413924688,1.44395414743,-0.343676877929,0.0563840044405,0.349773467145,0.0,504.76510943268937,505.7889899623789,504.25458806305755,504.3105039136018
4.559999999999991,-17.8381318525,2.72558459275,22.6112524027,0.0423337377403,0.960971643712,0.0,-14.2836237886,1.44592637831,-0.808042824541,0.0957304655389,0.385162697639,0.0,444.0399762319072,447.06946400273415,443.5782670131708,446.80323267822257
4.6199999999999894,-18.7086082405,2.81248777953,22.550567003,0.048990227775,0.984348154928,0.0,-14.7306225162,1.45079768995,-1.21924993706,0.130985611308,0.39725448987,0.0,485.08148695532844,486.13188196288826,484.5155059617606,487.16928336051745
4.679999999999988,-19.6039297487,2.89961799593,22.463236481,0.0572945434031,1.00815265622,0.0,-15.1119856962,1.45345165818,-1.69569420187,0.150164761436,0.395699507094,0.0,466.5950997525458,466.6287339702613,465.7935473819666,467.30832624759734
4.739999999999987,-20.52166837,2.98687901636,22.3464238611,0.0662974416088,1.03162470682,0.0,-15.4777409053,1.45509523483,-2.20193092102,0.149814657133,0.380249183123,0.0,464.7977395769517,463.735772427177,465.0989787005554,465.0916093263384
4.799999999999986,-21.4605651928,3.07418350502,22.1981811023,0.0752950815085,1.05481344914,0.0,-15.8172903972,1.45482358947,-2.74318903048,0.150250734861,0.396658254826,0.0,458.65097669263423,460.10175259965513,458.9850053581797,459.0399856769291
4.859999999999984,-22.4163023842,3.16128097652,22.0149154175,0.0840229052021,1.07899451689,0.0,-16.0397707943,1.44811569292,-3.36841254259,0.133589883212,0.413370350451,0.0,419.2493150785233,420.8778539405668,420.695963818786,419.27083760173946
4.919999999999983,-23.3850790332,3.24790365156,21.7935088561,0.0923269510694,1.1036173774,0.0,-16.2517022323,1.43893688134,-4.01463838573,0.146601706659,0.403635855824,0.0,418.8653550069088,418.20379602771396,417.9744724666702,419.12661300671226
4.979999999999982,-24.367017873,3.33392703907,21.5330854918,0.101005702905,1.12798487036,0.0,-16.4781553445,1.4280613983,-4.66924806362,0.140420762965,0.410673581722,0.0,425.99531473215853,426.77586729792876,427.6714009922797,427.1646940675674
5.0399999999999805,-25.3614222823,3.41916331773,21.2323715174,0.109366708099,1.15258465892,0.0,-16.6672440404,1.41264120108,-5.35749362143,0.137120516271,0.408611750213,0.0,417.5060946539113,417.51268850907337,416.47139307688263,416.20188050616997
